term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
3LikelihoodLevels,class,https://w3id.org/dpv/v2.0/risk#3LikelihoodLevels,3 Likelihood Levels,Scale with 3 Likelihood Levels from High to Low,https://w3id.org/dpv/v2.0#Likelihood,,https://w3id.org/dpv/v2.0#Likelihood,,2022-08-18,,risk,https://w3id.org/dpv/v2.0/risk
3RiskLevels,class,https://w3id.org/dpv/v2.0/risk#3RiskLevels,3 Risk Levels,Scale with 3 Risk Levels from High to Low,https://w3id.org/dpv/v2.0#RiskLevel,,https://w3id.org/dpv/v2.0#RiskLevel,,2022-08-18,,risk,https://w3id.org/dpv/v2.0/risk
3SeverityLevels,class,https://w3id.org/dpv/v2.0/risk#3SeverityLevels,3 Severity Levels,Scale with 3 Severity Levels from High to Low,https://w3id.org/dpv/v2.0#Severity,,https://w3id.org/dpv/v2.0#Severity,,2022-08-18,,risk,https://w3id.org/dpv/v2.0/risk
5LikelihoodLevels,class,https://w3id.org/dpv/v2.0/risk#5LikelihoodLevels,5 Likelihood Levels,Scale with 5 Likelihood Levels from Very High to Very Low,https://w3id.org/dpv/v2.0#Likelihood,,https://w3id.org/dpv/v2.0#Likelihood,,2022-08-18,,risk,https://w3id.org/dpv/v2.0/risk
5RiskLevels,class,https://w3id.org/dpv/v2.0/risk#5RiskLevels,5 Risk Levels,Scale with 5 Risk Levels from Very High to Very Low,https://w3id.org/dpv/v2.0#RiskLevel,,https://w3id.org/dpv/v2.0#RiskLevel,,2022-08-18,,risk,https://w3id.org/dpv/v2.0/risk
5SeverityLevels,class,https://w3id.org/dpv/v2.0/risk#5SeverityLevels,5 Severity Levels,Scale with 5 Severity Levels from Very High to Very Low,https://w3id.org/dpv/v2.0#Severity,,https://w3id.org/dpv/v2.0#Severity,,2022-08-18,,risk,https://w3id.org/dpv/v2.0/risk
7LikelihoodLevels,class,https://w3id.org/dpv/v2.0/risk#7LikelihoodLevels,7 Likelihood Levels,Scale with 7 Likelihood Levels from Extremely High to Extremely Low,https://w3id.org/dpv/v2.0#Likelihood,,https://w3id.org/dpv/v2.0#Likelihood,,2022-08-18,,risk,https://w3id.org/dpv/v2.0/risk
7RiskLevels,class,https://w3id.org/dpv/v2.0/risk#7RiskLevels,7 Risk Levels,Scale with 7 Risk Levels from Extremely High to Extremely Low,https://w3id.org/dpv/v2.0#RiskLevel,,https://w3id.org/dpv/v2.0#RiskLevel,,2022-08-18,,risk,https://w3id.org/dpv/v2.0/risk
7SeverityLevels,class,https://w3id.org/dpv/v2.0/risk#7SeverityLevels,7 Severity Levels,Scale with 7 Severity Levels from Extremely High to Extremely Low,https://w3id.org/dpv/v2.0#Severity,,https://w3id.org/dpv/v2.0#Severity,,2022-08-18,,risk,https://w3id.org/dpv/v2.0/risk
AbusiveContentUtilisation,class,https://w3id.org/dpv/v2.0/risk#AbusiveContentUtilisation,Abusive Content Utilisation,Abusive Content Utilisation,https://w3id.org/dpv/v2.0#Risk,,https://w3id.org/dpv/v2.0/risk#Harm,,2022-08-17,,risk,https://w3id.org/dpv/v2.0/risk
AccidentalIncident,class,https://w3id.org/dpv/v2.0/risk#AccidentalIncident,Accidental Incident,Incident caused due to accidental actions arising from human or human-controlled situations,,https://w3id.org/dpv/v2.0/risk#Incident,https://w3id.org/dpv/v2.0/risk#Incident,,2024-05-19,,risk,https://w3id.org/dpv/v2.0/risk
AttackonPrivateLife,class,https://w3id.org/dpv/v2.0/risk#AttackonPrivateLife,Attack on Private Life,Attack on Private Life,https://w3id.org/dpv/v2.0#Risk,,https://w3id.org/dpv/v2.0/risk#Harm,,2022-08-17,,risk,https://w3id.org/dpv/v2.0/risk
AuthorisationFailure,class,https://w3id.org/dpv/v2.0/risk#AuthorisationFailure,Authorisation Failure,Authorisation Failure,https://w3id.org/dpv/v2.0#Risk,,https://w3id.org/dpv/v2.0/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/v2.0/risk
AvailabilityIncident,class,https://w3id.org/dpv/v2.0/risk#AvailabilityIncident,Availability Incident,Incident where the availability of information or system has been affected,,https://w3id.org/dpv/v2.0/risk#Incident,https://w3id.org/dpv/v2.0/risk#Incident,,2024-05-19,,risk,https://w3id.org/dpv/v2.0/risk
AvoidSource,class,https://w3id.org/dpv/v2.0/risk#AvoidSource,Avoid Source,Control that avoids the risk source,https://w3id.org/dpv/v2.0/risk#RiskControl,,https://w3id.org/dpv/v2.0/risk#SourceControl,,2024-05-19,,risk,https://w3id.org/dpv/v2.0/risk
Benefit,class,https://w3id.org/dpv/v2.0/risk#Benefit,Benefit,Impact(s) that acts as or causes benefits,https://w3id.org/dpv/v2.0#Impact,,https://w3id.org/dpv/v2.0#Impact,,2022-03-23,,risk,https://w3id.org/dpv/v2.0/risk
Blackmail,class,https://w3id.org/dpv/v2.0/risk#Blackmail,Blackmail,Blackmail,https://w3id.org/dpv/v2.0#Risk,,https://w3id.org/dpv/v2.0/risk#Harm,,2022-08-17,,risk,https://w3id.org/dpv/v2.0/risk
BruteForceAuthorisations,class,https://w3id.org/dpv/v2.0/risk#BruteForceAuthorisations,Brute Force Authorisations,Brute Force Authorisations,https://w3id.org/dpv/v2.0#Risk,,https://w3id.org/dpv/v2.0/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/v2.0/risk
BusinessImpact,class,https://w3id.org/dpv/v2.0/risk#BusinessImpact,Business impact,Business impact,https://w3id.org/dpv/v2.0#Risk,,https://w3id.org/dpv/v2.0#Risk,,2022-08-17,,risk,https://w3id.org/dpv/v2.0/risk
BusinessPerformanceImpairment,class,https://w3id.org/dpv/v2.0/risk#BusinessPerformanceImpairment,Business Performance Impairment,Business Performance Impairment,https://w3id.org/dpv/v2.0#Risk,,https://w3id.org/dpv/v2.0/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/v2.0/risk
Businessdisruption,class,https://w3id.org/dpv/v2.0/risk#Businessdisruption,Business disruption,Business disruption,https://w3id.org/dpv/v2.0#Risk,,https://w3id.org/dpv/v2.0/risk#Detriment,,2022-08-17,,risk,https://w3id.org/dpv/v2.0/risk
ChangeConsequence,class,https://w3id.org/dpv/v2.0/risk#ChangeConsequence,Change Consequence,Control that changes Consequence,https://w3id.org/dpv/v2.0/risk#RiskControl,,https://w3id.org/dpv/v2.0/risk#ConsequenceControl,,2024-05-19,,risk,https://w3id.org/dpv/v2.0/risk
ChangeImpact,class,https://w3id.org/dpv/v2.0/risk#ChangeImpact,Change Impact,Control that changes Impact,https://w3id.org/dpv/v2.0/risk#RiskControl,,https://w3id.org/dpv/v2.0/risk#ImpactControl,,2024-05-19,,risk,https://w3id.org/dpv/v2.0/risk
ChildViolence,class,https://w3id.org/dpv/v2.0/risk#ChildViolence,Child Violence,Child Violence,https://w3id.org/dpv/v2.0#Risk,,https://w3id.org/dpv/v2.0/risk#Harm,,2022-08-17,,risk,https://w3id.org/dpv/v2.0/risk
