term,type,iri,label,definition,dpvtype,subclassof,hasbroader,scopenote,created,modified,vocab,namespace
DISP,class,https://w3id.org/dpv/legal/eu/dga#DISP,Data Intermediation Service Provider,An entity who establishes commercial relationships for the data sharing between data subjects and data holders on the one hand and data users on the other,,https://w3id.org/dpv#LegalEntity,https://w3id.org/dpv#LegalEntity,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
DISPForDataHolder,class,https://w3id.org/dpv/legal/eu/dga#DISPForDataHolder,Data Intermediation Service Provider for Data Holder,"An entity who makes data holders' data available for potential data users, including bilateral or multilateral exchanges of data and platforms and databases for the joint exploitation of data",,https://w3id.org/dpv/legal/eu/dga#DISP,https://w3id.org/dpv/legal/eu/dga#DISP,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
DISPForDataSubject,class,https://w3id.org/dpv/legal/eu/dga#DISPForDataSubject,Data Intermediation Service Provider for Data Subject,An entity who makes data subjects' personal data available for potential data users,,https://w3id.org/dpv/legal/eu/dga#DISP,https://w3id.org/dpv/legal/eu/dga#DISP,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
DataAltruismAuthority,class,https://w3id.org/dpv/legal/eu/dga#DataAltruismAuthority,Data Altruism Authority,An authority tasked with overseeing the activity of data altruism organisations and maintaining a public register of said entities,,https://w3id.org/dpv#Authority,https://w3id.org/dpv#Authority,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
DataAltruismOrganisation,class,https://w3id.org/dpv/legal/eu/dga#DataAltruismOrganisation,Data Altruism Organisation,An non-profit organisation who collects and shares data for altruistic purposes,,https://w3id.org/dpv#NonProfitOrganisation,https://w3id.org/dpv#NonProfitOrganisation,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
DataCooperative,class,https://w3id.org/dpv/legal/eu/dga#DataCooperative,Data Cooperative,"An entity constituted by data subjects, one-person undertakings or SMEs who provides data intermediation services and supports its members in the exercise of their data-related rights",,https://w3id.org/dpv/legal/eu/dga#DISP,https://w3id.org/dpv/legal/eu/dga#DISP,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
DataHolder,class,https://w3id.org/dpv/legal/eu/dga#DataHolder,Data Holder,An entity who has the right to grant access to or to share certain personal data or non-personal data,,https://w3id.org/dpv#LegalEntity,https://w3id.org/dpv#LegalEntity,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
DataIntermediationAuthority,class,https://w3id.org/dpv/legal/eu/dga#DataIntermediationAuthority,Data Intermediation Authority,An authority tasked with overseeing the activity of data intermediation service providers and maintaining a public register of said entities,,https://w3id.org/dpv#Authority,https://w3id.org/dpv#Authority,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
DataReuseAssistant,class,https://w3id.org/dpv/legal/eu/dga#DataReuseAssistant,Data Reuse Assistant,An entity designated by the Member State to provide technical support and guidance to public sector bodies regarding access and reuse of data and for requesting consent and permissions,,https://w3id.org/dpv#Entity,https://w3id.org/dpv#Entity,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
DataUser,class,https://w3id.org/dpv/legal/eu/dga#DataUser,Data User,An entity who has access and the right to use personal or non-personal data for commercial or non-commercial purposes,,https://w3id.org/dpv#LegalEntity,https://w3id.org/dpv#LegalEntity,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
EUSIPProvider,class,https://w3id.org/dpv/legal/eu/dga#EUSIPProvider,EU Single Information Point Provider,An entity who is responsible for receiving and transmitting requests for the reuse of public data in the EU,,https://w3id.org/dpv/legal/eu/dga#SIPProvider,https://w3id.org/dpv/legal/eu/dga#SIPProvider,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
EuropeanDataInnovationBoard,class,https://w3id.org/dpv/legal/eu/dga#EuropeanDataInnovationBoard,European Data Innovation Board,An authority tasked with overseeing the activities of data intermediation service providers and data altruism organisations,,https://w3id.org/dpv#SupraNationalAuthority,https://w3id.org/dpv#SupraNationalAuthority,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
LocalSIPProvider,class,https://w3id.org/dpv/legal/eu/dga#LocalSIPProvider,Local Single Information Point Provider,A local entity who is responsible for receiving and transmitting requests for the reuse of public data,,https://w3id.org/dpv/legal/eu/dga#SIPProvider,https://w3id.org/dpv/legal/eu/dga#SIPProvider,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
NationalSIPProvider,class,https://w3id.org/dpv/legal/eu/dga#NationalSIPProvider,National Single Information Point Provider,A national entity who is responsible for receiving and transmitting requests for the reuse of public data,,https://w3id.org/dpv/legal/eu/dga#SIPProvider,https://w3id.org/dpv/legal/eu/dga#SIPProvider,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
RegionalSIPProvider,class,https://w3id.org/dpv/legal/eu/dga#RegionalSIPProvider,Regional Single Information Point Provider,A regional entity who is responsible for receiving and transmitting requests for the reuse of public data,,https://w3id.org/dpv/legal/eu/dga#SIPProvider,https://w3id.org/dpv/legal/eu/dga#SIPProvider,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
SIPProvider,class,https://w3id.org/dpv/legal/eu/dga#SIPProvider,Single Information Point Provider,An entity who is responsible for receiving and transmitting requests for the reuse of public data,,https://w3id.org/dpv#LegalEntity,https://w3id.org/dpv#LegalEntity,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
SectorialSIPProvider,class,https://w3id.org/dpv/legal/eu/dga#SectorialSIPProvider,Sectorial Single Information Point Provider,An entity who is responsible for receiving and transmitting requests for the reuse of public data for a particular sector,,https://w3id.org/dpv/legal/eu/dga#SIPProvider,https://w3id.org/dpv/legal/eu/dga#SIPProvider,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
hasDAO,property,https://w3id.org/dpv/legal/eu/dga#hasDAO,has data altruism organisation,Indicates association with data altruism organisation,,,https://w3id.org/dpv#hasEntity,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
hasDISP,property,https://w3id.org/dpv/legal/eu/dga#hasDISP,has data intermediation service provider,Indicates association with data intermediation service provider,,,https://w3id.org/dpv#hasEntity,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
hasDataHolder,property,https://w3id.org/dpv/legal/eu/dga#hasDataHolder,has data holder,Indicates association with data holder,,,https://w3id.org/dpv#hasEntity,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
hasDataReuseAssistant,property,https://w3id.org/dpv/legal/eu/dga#hasDataReuseAssistant,has data reuse assistant,Indicates association with competent body designated by the Member State to assist Public Bodies in activities related to data reuse,,,https://w3id.org/dpv#hasEntity,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
hasDataUser,property,https://w3id.org/dpv/legal/eu/dga#hasDataUser,has data user,Indicates association with data user,,,https://w3id.org/dpv#hasEntity,,2024-02-14,,eu-dga,https://w3id.org/dpv/legal/eu/dga
